Woman ID,Residence,Region,Religion,Ethnicity,Age group,Marital state,Current marital state,Highest education qualification,Frequency of reading newspapper,Frequency of watching televisio,Frequency of listening to radio,Frequency of all media combined,Have you ever given birth,Current pregnancy status,Working status,Welth index,Y1
13890,2,6,2,1,6,1,1,3,2,1,2,1,1,2,1,3,2
13891,2,6,1,1,5,1,1,3,1,1,2,1,1,2,1,4,1
13892,2,6,1,1,4,1,1,3,2,1,1,1,1,2,2,3,2
13893,2,6,4,1,4,1,1,2,2,1,3,1,1,2,2,3,8
13894,2,6,4,2,6,1,1,2,2,1,2,1,1,2,2,2,2
13895,2,6,4,1,4,1,1,6,2,1,1,1,1,2,1,5,2
13896,2,6,4,1,5,1,1,3,3,1,3,1,1,2,2,2,1
13897,2,6,4,1,4,1,1,2,3,1,2,1,1,2,1,4,
13898,2,6,1,1,6,1,1,6,1,1,1,1,1,2,1,5,2
13899,2,6,4,1,3,1,1,3,3,1,1,1,2,2,2,5,1
13900,2,6,4,1,6,1,1,4,2,1,3,1,1,2,2,5,2
13901,2,6,4,1,6,1,1,5,1,1,1,1,1,2,2,5,2
13902,2,6,4,1,4,1,1,5,2,1,3,1,2,2,1,2,2
13903,2,6,4,1,6,1,2,3,3,1,3,1,1,2,2,4,1
13904,2,6,4,1,7,1,1,6,2,1,2,1,1,2,2,5,2
13905,2,6,4,1,4,1,1,5,1,1,1,1,1,2,2,5,2
13906,2,6,1,1,5,1,1,1,3,1,1,1,1,2,1,5,8
13907,2,6,4,1,2,1,1,4,1,2,2,1,2,1,1,5,2
13908,2,6,4,1,5,1,1,3,1,1,1,1,1,2,2,4,2
13909,2,6,4,1,7,1,1,3,3,1,2,1,1,2,2,3,2
13910,2,6,1,1,6,1,1,3,1,1,1,1,1,2,2,3,2
13911,2,6,1,1,4,1,1,3,2,1,2,1,1,2,2,3,2
13912,2,6,4,1,4,1,1,3,3,1,2,1,1,2,2,3,2
13913,2,6,1,1,4,1,1,5,2,1,3,1,1,2,2,2,1
13914,2,6,4,1,3,1,1,4,1,1,1,1,1,2,2,4,2
13915,2,6,4,1,4,1,1,4,2,1,2,1,1,2,1,5,2
13916,2,6,4,1,3,1,1,3,1,1,1,1,1,2,2,4,2
13917,2,6,1,1,4,1,1,2,3,1,1,1,1,2,1,1,
13918,2,6,1,1,4,1,1,3,3,3,3,3,1,2,1,1,2
13919,2,6,1,1,6,1,1,4,1,1,2,1,1,2,1,2,1
13920,2,6,1,1,2,1,1,3,2,1,1,1,1,2,2,2,1
13921,2,6,1,1,6,1,1,3,3,1,3,1,1,2,2,2,2
13922,2,6,4,1,4,1,1,5,1,1,1,1,1,2,2,5,1
13923,2,6,1,1,4,1,1,6,2,1,2,1,1,2,1,5,8
13924,2,6,4,1,5,1,1,6,2,1,2,1,1,2,1,5,2
13925,2,6,4,1,4,1,1,6,1,1,1,1,1,2,1,5,2
13926,2,6,4,1,2,1,1,4,3,1,3,1,1,2,2,5,2
13927,2,6,4,1,6,1,1,5,1,1,1,1,1,2,2,4,2
13928,2,6,4,1,5,1,1,3,3,1,3,1,1,2,2,1,2
13929,2,6,4,1,3,1,1,3,2,1,2,1,1,2,2,3,2
13930,2,6,4,1,6,1,1,3,1,1,1,1,1,2,2,4,8
13931,2,6,4,1,5,1,1,3,2,1,1,1,2,2,2,3,1
13932,2,6,1,1,4,1,1,6,1,1,1,1,1,2,1,4,2
13933,2,6,1,1,3,1,1,5,3,1,3,1,1,2,2,5,2
13934,2,6,4,1,5,1,1,5,3,1,2,1,1,2,2,5,2
13935,2,6,4,1,6,1,1,5,2,2,2,2,1,2,1,5,2
13936,2,6,4,1,7,1,1,2,3,1,3,1,1,2,2,3,2
13937,2,6,4,1,6,1,1,3,1,1,2,1,1,2,2,4,2
13938,2,6,4,6,4,1,1,3,3,1,1,1,1,2,1,3,1
13939,2,6,4,1,6,1,1,3,2,1,1,1,1,2,1,3,2
13940,2,6,4,1,6,1,1,3,3,2,3,2,1,2,2,2,2
13941,2,6,4,1,5,1,1,2,3,3,3,3,1,2,1,2,8
13942,2,6,4,1,5,1,1,3,1,1,1,1,1,2,2,4,
13943,2,6,4,1,5,1,1,3,1,1,2,1,1,2,2,4,1
13944,2,6,4,1,6,1,1,3,1,1,1,1,1,2,2,5,2
13945,2,6,4,1,4,1,1,3,3,2,3,2,1,2,2,1,2
13946,2,6,4,1,5,1,1,3,2,1,3,1,1,2,2,5,2
13947,2,6,4,1,4,1,1,3,1,1,1,1,1,2,2,4,1
13948,2,6,4,1,5,1,1,3,3,2,1,1,1,2,2,3,8
13949,2,6,4,1,1,1,1,3,3,1,1,1,2,2,2,3,
13950,2,6,4,1,7,1,1,5,1,1,2,1,1,2,1,5,2
13951,2,6,4,1,4,1,1,4,1,1,1,1,1,2,2,5,2
13952,2,6,4,1,2,1,1,3,2,1,1,1,1,2,2,5,2
13953,2,6,4,1,2,1,1,4,2,1,1,1,2,1,2,4,2
13954,2,6,4,1,5,1,1,1,3,1,2,1,1,2,1,2,8
13955,2,6,4,1,6,1,1,1,3,1,1,1,1,2,1,3,1
13956,2,6,4,1,4,1,1,4,3,1,3,1,1,2,2,3,1
13957,2,6,4,1,4,1,1,3,1,1,1,1,1,2,2,4,2
13958,2,6,1,1,4,1,1,4,1,1,1,1,1,2,2,4,2
13959,2,6,1,1,7,1,1,3,2,1,1,1,1,2,2,2,1
13960,2,6,1,1,2,1,1,3,1,1,1,1,1,2,2,2,1
13961,2,6,1,1,7,2,3,4,3,3,3,3,1,2,2,2,2
13962,2,6,1,1,4,1,1,5,2,1,1,1,1,2,2,5,2
13963,2,6,1,1,5,1,1,3,2,1,1,1,1,2,2,4,2
13964,2,6,4,1,2,1,1,3,3,1,3,1,1,2,2,2,2
13965,2,6,1,1,5,1,1,4,2,1,1,1,1,2,2,4,1
13966,2,6,1,1,7,1,1,3,1,1,1,1,1,2,2,4,2
13967,2,6,1,1,4,1,1,4,2,1,1,1,1,2,2,3,1
13968,2,6,1,1,6,1,1,3,1,1,1,1,1,2,1,4,8
13969,2,6,1,1,5,1,1,4,3,1,2,1,1,2,1,2,1
13970,2,6,1,1,5,1,1,3,3,3,3,3,1,2,1,1,2
13971,2,6,1,1,3,3,3,3,3,2,1,1,1,2,1,1,1
13972,2,6,4,1,4,1,1,5,1,1,1,1,1,2,2,5,2
13973,2,6,3,4,6,1,1,3,1,1,1,1,1,2,2,4,2
13974,2,6,1,1,3,1,1,5,2,1,1,1,2,2,1,5,2
13975,2,6,3,4,4,1,1,6,2,1,3,1,1,2,1,4,2
13976,2,6,1,1,4,1,1,6,1,1,1,1,2,1,1,5,1
13977,2,6,3,4,2,1,1,3,2,2,2,2,1,2,2,3,8
13978,2,6,3,4,5,1,1,3,2,1,1,1,1,2,2,2,2
13979,2,6,4,1,7,1,1,3,2,3,1,1,1,2,1,3,2
13980,2,6,4,1,4,1,1,3,2,1,1,1,1,2,1,4,2
13981,2,6,1,1,4,1,1,3,2,3,1,1,1,2,2,1,2
13982,2,6,4,1,4,1,1,5,2,2,3,2,1,2,2,5,1
13983,2,6,4,1,4,1,1,5,1,1,1,1,1,2,2,5,2
13984,2,6,4,1,4,1,1,2,3,3,3,3,1,2,1,1,
13985,2,6,4,1,3,1,1,3,2,1,1,1,2,2,2,3,2
13986,2,6,1,1,6,1,1,3,1,1,2,1,1,2,2,1,1
13987,2,6,1,1,7,1,1,2,2,1,2,1,1,2,1,3,1
13988,2,6,1,1,6,1,1,5,2,1,1,1,1,2,2,3,2
13989,2,6,1,1,7,1,1,2,2,1,2,1,1,2,1,2,8
13990,2,6,1,1,6,1,1,2,3,1,3,1,1,2,1,3,
13991,2,6,5,1,4,1,1,3,1,1,1,1,1,2,2,5,2
13992,2,6,4,1,6,2,3,3,3,1,1,1,1,2,1,4,1
13993,2,6,4,1,3,1,1,5,1,1,2,1,2,2,1,1,2
13994,2,6,4,1,6,1,1,5,2,1,2,1,1,2,2,5,2
13995,2,6,4,1,7,1,1,6,1,1,1,1,1,2,1,5,2
13996,2,6,4,1,5,1,1,4,2,1,2,1,1,2,1,5,1
13997,2,6,2,2,6,1,1,1,3,3,3,3,1,2,1,1,
13998,2,6,1,1,7,3,3,4,1,1,1,1,1,2,1,2,2
13999,2,6,1,1,6,1,1,5,1,1,1,1,1,2,2,4,2
14000,2,6,1,1,5,1,1,3,2,1,2,1,1,2,1,2,1
14001,2,6,1,1,5,1,1,3,3,1,3,1,1,2,2,3,2
14002,2,6,4,1,6,1,1,4,2,1,1,1,1,2,2,4,2
14003,2,6,1,1,4,1,1,5,1,1,1,1,1,2,2,4,2
14004,2,6,1,1,6,1,1,3,2,1,1,1,1,2,2,2,2
14005,2,6,1,1,7,1,1,3,3,1,2,1,1,2,1,3,2
14006,2,7,1,1,5,1,1,4,1,1,1,1,1,2,1,5,2
14007,2,7,1,1,4,1,1,4,2,1,1,1,1,2,2,2,2
14008,2,7,1,1,5,3,3,3,2,2,2,2,1,2,1,3,2
14009,2,7,1,1,2,1,1,4,1,1,1,1,2,2,1,3,2
14010,2,7,1,1,7,1,1,2,3,1,3,1,1,2,2,2,2
14011,2,7,1,1,6,1,1,5,2,1,1,1,1,2,2,2,8
14012,2,7,1,1,3,1,1,3,3,1,3,1,1,2,2,4,2
14013,2,7,1,1,4,1,1,5,2,2,3,2,2,2,2,3,2
14014,2,7,1,1,4,1,1,3,1,1,1,1,1,2,2,3,2
14015,2,7,1,1,5,1,1,5,1,1,1,1,1,2,1,4,2
14016,2,7,1,1,6,1,1,3,3,3,2,2,1,2,2,5,2
14017,2,7,1,1,5,1,1,3,1,1,1,1,1,2,2,4,2
14018,2,7,1,1,6,1,1,4,2,1,1,1,1,2,2,3,1
14019,2,7,1,1,4,1,1,3,2,1,1,1,1,2,2,3,8
14020,2,7,1,1,3,1,1,3,2,2,2,2,2,8,2,1,2
14021,2,7,1,1,4,1,1,4,2,1,2,1,1,2,1,2,2
14022,2,7,1,1,7,1,1,3,1,1,3,1,1,2,2,3,2
14023,2,7,1,1,2,1,1,4,1,1,3,1,1,1,2,3,2
14024,2,7,1,1,3,1,1,4,2,2,3,2,1,2,2,3,2
14025,2,7,1,1,7,1,1,3,2,1,1,1,1,2,2,3,8
14026,2,7,1,1,5,1,1,3,2,1,1,1,1,2,2,1,8
14027,2,7,1,1,2,1,1,4,1,1,1,1,2,8,2,2,
14028,2,7,1,1,3,1,1,5,3,1,3,1,1,2,2,3,2
14029,2,7,1,1,4,1,1,3,3,2,2,2,1,2,2,2,2
14030,2,7,1,1,5,1,1,3,3,1,3,1,1,2,2,2,2
14031,2,7,1,1,4,1,1,3,1,1,3,1,1,2,2,2,2
14032,2,7,1,1,7,1,1,4,3,1,3,1,1,2,2,2,2
14033,2,7,1,1,5,1,1,3,1,1,1,1,1,2,2,3,2
14034,2,7,1,1,6,1,1,3,2,1,2,1,1,2,2,1,2
14035,2,7,1,1,7,1,1,4,3,1,2,1,1,2,2,4,2
14036,2,7,1,1,6,1,1,4,3,1,3,1,1,2,1,3,2
14037,2,7,1,1,4,1,1,3,1,1,1,1,1,2,1,4,2
14038,2,7,1,1,3,1,1,3,3,1,3,1,1,2,2,2,
14039,2,7,1,1,6,1,1,5,2,1,2,1,1,2,1,3,2
14040,2,7,1,1,5,1,1,3,1,3,1,1,1,2,2,2,8
14041,2,7,1,1,5,1,1,4,2,1,1,1,1,2,2,4,2
14042,2,7,1,1,6,1,1,4,1,1,1,1,1,2,2,3,2
14043,2,7,1,1,6,1,1,4,3,1,1,1,1,2,2,3,2
14044,2,7,1,1,4,1,1,4,2,1,1,1,1,2,2,2,1
14045,2,7,1,1,2,1,1,4,1,1,1,1,1,1,2,2,8
14046,2,7,1,1,3,1,1,3,1,1,1,1,1,2,2,4,2
14047,2,7,1,1,4,2,3,3,2,1,3,1,1,2,1,4,1
14048,2,7,1,1,7,1,1,1,3,1,2,1,1,2,1,4,8
14049,2,7,1,1,2,1,1,3,2,1,1,1,1,2,1,4,2
14050,2,7,1,1,2,1,1,3,1,1,1,1,1,2,2,4,2
14051,2,7,1,1,1,1,1,3,3,1,3,1,1,2,2,3,2
14052,2,7,1,1,6,3,3,3,2,2,2,2,1,2,1,3,
14053,2,7,1,1,3,1,1,3,3,1,1,1,1,2,2,3,2
14054,2,7,1,1,7,1,1,2,3,1,1,1,1,2,1,3,2
14055,2,7,1,1,7,1,1,5,1,1,3,1,1,2,2,3,2
14056,2,7,1,1,6,1,1,3,1,1,1,1,1,2,1,3,2
14057,2,7,1,1,2,2,3,3,1,1,1,1,1,2,1,3,2
14058,2,7,1,1,6,1,1,4,1,1,1,1,1,2,1,4,2
14059,2,7,1,1,3,1,1,5,1,1,3,1,1,2,2,4,1
14060,2,7,1,1,4,1,1,5,1,1,1,1,1,1,2,3,2
14061,2,7,1,1,7,1,1,3,3,1,2,1,1,2,2,4,2
14062,2,7,1,1,2,1,1,4,1,1,1,1,2,2,2,4,2
14063,2,7,1,1,4,1,1,5,1,1,1,1,1,2,2,4,2
14064,2,7,1,1,2,1,1,5,3,1,1,1,1,1,2,3,2
14065,2,7,1,1,3,1,1,3,2,1,1,1,1,2,2,3,2
14066,2,7,1,1,7,3,3,3,2,2,2,2,1,2,1,2,
14067,2,7,3,4,2,1,1,3,1,1,3,1,1,2,2,3,8
14068,2,7,3,4,4,1,1,3,3,1,3,1,1,2,2,4,
14069,2,7,3,4,2,1,1,3,3,3,3,3,1,1,2,1,
14070,2,7,3,4,7,3,1,3,1,1,1,1,2,2,2,2,8
14071,2,7,3,4,1,1,1,3,3,1,3,1,2,2,2,2,2
14072,2,7,3,4,4,1,1,3,3,1,3,1,1,2,2,2,8
14073,2,7,3,4,4,1,1,3,3,1,1,1,1,2,2,3,1
14074,2,7,1,1,6,1,1,4,1,1,3,1,1,2,1,4,2
14075,2,7,3,4,2,1,1,3,3,1,3,1,1,2,2,3,1
14076,2,7,3,4,7,1,2,3,2,1,3,1,1,2,2,4,2
14077,2,7,1,1,5,1,1,3,1,1,1,1,1,2,2,4,2
14078,2,7,1,1,7,1,1,4,1,1,1,1,1,2,1,5,2
14079,2,7,1,1,6,1,1,4,2,1,1,1,1,2,2,2,1
14080,2,7,1,1,6,1,1,2,1,2,3,1,1,2,2,3,8
14081,2,7,1,1,5,2,1,4,2,1,2,1,1,2,2,5,2
14082,2,7,3,4,6,1,1,3,1,3,3,1,1,2,2,5,2
14083,2,7,3,4,7,3,3,3,1,1,1,1,1,2,2,5,2
14084,2,7,3,4,3,1,1,5,1,1,1,1,1,2,2,5,2
14085,2,7,1,1,6,1,1,4,3,2,3,2,1,2,2,4,2
14086,2,7,1,1,3,1,1,3,1,1,1,1,1,2,2,4,2
14087,2,7,1,1,7,1,1,1,3,3,1,1,1,2,1,4,1
14088,2,7,1,1,3,1,1,3,1,1,3,1,1,2,2,4,2
14089,2,7,1,1,4,1,1,4,1,1,1,1,1,2,1,4,2
14090,2,7,1,1,3,1,1,4,1,1,3,1,1,2,2,3,2
14091,2,7,1,1,7,1,1,2,3,1,2,1,1,2,1,4,8
14092,2,7,1,1,3,1,1,4,3,1,3,1,1,2,2,4,2
14093,2,7,1,1,4,1,1,4,3,1,3,1,1,2,2,2,2
14094,2,7,1,1,3,1,1,5,1,1,1,1,1,2,1,3,8
14095,2,7,1,1,4,1,1,4,2,1,1,1,1,2,2,5,8
14096,2,7,1,1,7,1,1,3,1,1,1,1,1,2,2,4,2
14097,2,7,1,1,6,1,1,3,1,3,1,1,1,2,1,5,2
14098,2,7,1,1,7,1,1,4,1,1,1,1,1,2,2,2,2
14099,2,7,1,1,2,1,1,3,1,1,1,1,2,1,2,4,8
14100,2,7,1,1,7,1,1,4,3,1,1,1,1,2,2,3,8
14101,2,7,1,1,3,1,1,3,2,2,2,2,1,2,2,1,
14102,2,7,1,1,2,1,1,4,1,1,1,1,2,2,2,3,2
14103,2,7,1,1,2,1,1,3,2,2,1,1,2,1,2,1,2
14104,2,7,1,1,3,1,1,3,3,3,1,1,1,2,2,1,1
14105,2,7,1,1,5,1,1,3,3,1,1,1,1,2,2,2,2
14106,2,7,1,1,2,1,1,3,2,3,3,2,1,2,2,1,2
14107,2,7,1,1,4,1,1,3,1,1,2,1,1,2,2,2,1
14108,2,7,1,1,5,1,1,2,3,1,1,1,1,2,2,1,2
14109,2,7,1,1,7,2,3,3,2,1,3,1,1,2,2,1,2
14110,2,7,1,1,4,1,1,3,3,1,2,1,1,2,2,4,2
14111,2,7,1,1,3,1,1,4,3,1,3,1,1,2,2,3,2
14112,2,7,1,1,5,1,1,3,2,1,1,1,1,2,1,4,1
14113,2,7,1,1,5,1,1,4,1,1,3,1,1,2,1,3,2
14114,2,7,1,1,7,1,1,4,1,1,1,1,1,2,2,4,2
14115,2,7,1,1,7,1,1,4,1,1,1,1,1,2,2,5,2
14116,2,7,1,1,4,1,1,5,2,1,3,1,1,2,2,4,2
14117,2,7,1,1,3,1,1,4,1,1,1,1,1,2,2,5,2
14118,2,7,1,1,7,1,1,3,1,1,3,1,1,2,2,4,1
14119,2,7,1,1,5,1,1,4,1,1,3,1,1,2,2,2,2
14120,2,7,1,1,4,1,1,5,1,1,1,1,1,2,2,4,2
14121,2,7,1,1,2,1,1,3,2,1,1,1,2,2,2,4,2
14122,2,7,1,1,6,1,1,4,1,1,2,1,1,2,2,5,2
14123,2,7,1,1,5,1,1,5,1,1,1,1,1,2,2,4,2
14124,2,7,1,1,5,1,1,4,1,1,2,1,1,2,2,4,2
14125,2,7,1,1,7,1,1,4,1,1,1,1,1,2,1,4,2
14126,2,7,1,1,7,3,3,4,2,3,1,1,1,2,2,2,1
14127,2,7,1,1,3,1,1,4,1,1,1,1,1,2,2,5,2
14128,2,7,1,1,2,1,1,5,1,1,1,1,2,2,1,5,2
14129,1,7,1,1,7,1,1,3,1,1,3,1,1,2,1,5,2
14130,1,7,1,1,5,1,1,4,3,3,3,3,1,2,1,5,2
14131,1,7,1,1,5,1,1,3,1,1,3,1,1,2,1,5,2
14132,1,7,1,1,3,1,1,3,1,1,3,1,1,2,2,5,2
14133,1,7,1,1,3,1,1,5,1,1,1,1,2,2,1,5,2
14134,1,7,1,1,5,1,1,3,2,1,2,1,1,2,1,4,2
14135,1,7,1,1,3,1,1,3,2,1,2,1,1,2,2,4,2
14136,1,7,1,1,3,1,1,2,3,3,3,3,1,2,2,1,2
14137,1,7,1,1,4,1,1,4,2,1,1,1,1,2,1,1,8
14138,2,7,3,4,5,1,1,3,2,1,3,1,1,2,2,4,2
14139,2,7,3,4,4,1,1,4,1,3,1,1,1,2,2,5,2
14140,2,7,3,4,6,1,1,3,1,1,3,1,1,2,2,4,2
14141,2,7,3,4,5,1,1,5,1,1,1,1,1,2,2,4,2
14142,2,7,3,4,5,1,1,4,2,1,1,1,1,2,2,5,8
14143,2,7,3,4,3,1,1,3,1,1,3,1,1,1,2,3,2
14144,2,7,3,4,4,1,1,3,3,1,3,1,1,2,2,3,1
14145,2,7,3,4,3,1,1,3,3,1,3,1,1,1,2,3,2
14146,1,7,1,1,7,3,3,3,3,1,3,1,2,2,1,4,2
14147,1,7,1,1,4,1,1,4,3,1,2,1,1,2,2,4,2
14148,1,7,1,1,6,1,1,5,1,1,1,1,1,2,1,5,2
14149,1,7,4,6,3,1,1,4,1,1,1,1,1,2,2,5,2
14150,1,7,4,6,2,1,1,5,1,1,1,1,2,2,2,5,2
14151,1,7,3,4,6,1,1,5,1,1,1,1,1,2,1,5,2
14152,1,7,1,1,4,1,1,4,2,2,2,2,1,2,2,2,2
14153,1,7,1,1,6,1,1,5,1,1,1,1,1,2,1,5,8
14154,1,7,1,1,6,1,1,3,1,1,1,1,1,2,2,4,2
14155,1,7,1,1,5,1,1,4,2,1,3,1,1,2,2,4,8
14156,1,7,1,1,4,1,1,4,3,1,2,1,1,2,2,4,2
14157,2,7,1,1,6,1,1,5,2,1,1,1,1,2,2,5,2
14158,2,7,1,1,3,1,1,4,3,1,3,1,1,2,1,5,2
14159,2,7,1,1,7,1,1,4,1,1,1,1,1,2,2,5,2
14160,2,7,1,1,5,1,1,5,1,1,3,1,1,2,2,5,2
14161,2,7,1,1,5,1,1,5,1,1,1,1,1,2,2,4,2
14162,2,7,1,1,7,1,1,4,1,1,1,1,1,2,1,4,2
14163,2,7,1,1,5,1,1,3,2,1,1,1,1,2,1,4,2
14164,2,7,1,1,5,1,1,6,1,1,2,1,1,2,1,5,2
14165,2,7,1,1,4,1,1,5,1,1,1,1,1,2,1,4,2
14166,2,7,4,6,6,1,1,5,1,1,1,1,1,2,1,5,2
14167,2,7,1,1,7,1,1,5,1,1,1,1,1,2,1,5,2
14168,2,7,1,1,2,1,1,3,1,1,1,1,2,2,2,3,2
14169,2,7,1,1,6,1,1,1,3,3,2,2,1,2,2,1,
14170,2,7,1,1,4,2,3,3,1,1,1,1,1,2,2,2,1
14171,2,7,1,1,5,2,3,2,3,3,3,3,1,2,2,1,
14172,2,7,1,1,4,1,1,3,2,1,1,1,1,2,1,2,
14173,2,7,1,1,6,1,1,3,1,1,1,1,1,2,2,4,2
14174,2,7,1,1,3,1,1,5,1,1,1,1,1,2,2,5,2
14175,2,7,1,1,4,1,1,4,1,1,3,1,1,2,2,2,2
14176,2,7,1,1,3,1,1,6,1,1,1,1,2,2,1,4,2
14177,2,7,1,1,4,1,1,4,2,3,3,2,1,2,2,4,8
14178,2,7,1,1,5,1,1,3,1,1,2,1,1,2,2,3,1
14179,2,7,1,1,6,1,1,3,1,1,1,1,1,2,2,3,2
14180,2,7,1,1,7,1,1,3,1,1,3,1,1,2,2,3,1
14181,2,7,3,4,7,1,1,3,2,3,1,1,1,2,2,2,1
14182,2,7,3,4,6,1,1,2,3,3,3,3,1,2,2,2,2
14183,2,7,3,4,3,1,1,3,3,3,1,1,1,2,2,1,
14184,2,7,3,4,4,1,1,3,1,1,1,1,1,2,1,5,1
14185,2,7,3,4,3,1,1,6,1,1,1,1,1,2,2,5,2
14186,2,7,3,4,4,1,1,3,1,1,3,1,1,2,2,3,2
14187,2,7,3,4,7,1,1,3,1,1,1,1,1,2,2,2,2
14188,2,7,3,4,2,1,3,3,3,1,1,1,1,2,2,2,8
14189,2,7,3,4,5,1,1,3,1,3,3,1,1,2,2,1,
14190,2,7,1,1,2,1,1,4,1,1,1,1,1,2,2,5,2
14191,2,7,1,1,5,1,1,3,1,1,1,1,1,2,2,4,2
14192,2,7,1,1,3,1,1,3,1,1,1,1,1,2,2,4,2
14193,2,7,1,1,2,1,1,5,2,1,2,1,1,2,2,4,2
14194,2,7,1,1,4,1,1,4,1,1,1,1,1,2,2,5,1
14195,2,7,1,1,4,1,1,3,2,2,2,2,1,2,2,3,2
14196,2,7,1,1,3,1,1,4,3,1,3,1,1,2,2,2,2
14197,2,7,1,1,6,1,1,4,3,2,2,2,1,2,2,5,2
14198,2,7,1,1,4,1,1,5,1,1,1,1,1,2,2,3,2
14199,2,7,1,1,5,1,1,4,1,1,2,1,1,2,2,5,2
14200,2,7,1,1,7,2,3,3,1,1,1,1,1,2,2,3,8
14201,2,7,1,1,7,1,1,3,1,1,3,1,1,2,2,5,2
14202,2,7,1,1,5,1,1,4,2,1,1,1,1,2,2,4,8
14203,2,7,1,1,6,1,1,4,2,1,1,1,1,2,2,5,8
14204,2,7,1,1,7,1,1,4,3,3,3,3,1,2,2,2,
14205,2,7,1,1,7,1,1,4,1,1,1,1,1,2,2,5,2
14206,2,7,1,1,5,1,1,3,3,3,3,3,1,2,2,2,2
14207,2,7,1,1,6,1,1,3,3,3,3,3,1,2,2,3,2
14208,2,7,1,1,3,1,1,5,1,1,1,1,2,1,1,5,2
14209,2,7,1,1,4,1,1,4,2,3,3,2,1,2,1,5,2
14210,2,7,1,1,5,1,1,4,2,1,1,1,1,2,2,2,8
14211,2,7,1,1,7,1,1,3,3,1,2,1,1,2,2,2,2
14212,2,7,1,1,5,1,1,4,3,1,1,1,1,2,1,3,2
14213,2,7,1,1,6,1,1,4,1,1,3,1,1,2,1,3,1
14214,2,7,1,1,4,1,1,5,2,1,2,1,1,2,2,4,2
14215,2,7,1,1,2,1,1,3,3,1,3,1,1,2,2,3,2
14216,2,7,1,1,2,1,1,3,2,1,2,1,1,2,2,2,2
14217,2,7,1,1,4,1,1,3,3,1,3,1,1,2,2,2,2
14218,2,7,1,1,4,3,3,3,2,1,1,1,1,2,2,3,1
14219,2,7,1,1,5,1,1,3,1,1,1,1,1,2,2,3,2
14220,2,7,1,1,6,1,1,3,1,1,1,1,1,2,2,3,2
14221,2,7,1,1,5,3,3,4,1,1,1,1,1,2,2,3,2
14222,2,7,1,1,7,1,1,3,3,3,2,2,1,2,2,2,2
14223,2,7,1,1,2,1,1,3,3,1,3,1,2,2,2,3,2
14224,2,7,3,4,3,1,1,4,1,1,1,1,1,1,2,4,2
14225,2,7,3,4,2,1,1,3,2,1,2,1,2,8,2,3,2
14226,2,7,3,4,6,1,1,3,3,1,2,1,1,2,2,2,
14227,2,7,3,4,3,1,1,5,1,1,1,1,1,2,2,3,8
14228,2,7,3,4,6,1,1,2,3,1,3,1,1,2,2,3,2
14229,2,7,3,4,5,1,1,3,3,1,3,1,1,2,2,2,
14230,2,7,3,4,4,1,1,3,3,1,3,1,1,2,2,1,2
14231,2,7,3,4,6,1,1,5,1,1,3,1,1,2,1,5,2
14232,2,7,3,4,6,1,1,3,1,1,3,1,1,2,2,3,1
14233,2,7,3,4,5,1,1,5,3,3,3,3,1,2,2,1,8
14234,2,7,3,4,5,1,1,3,1,3,3,1,1,2,2,4,2
14235,2,7,3,4,4,1,1,3,2,1,2,1,1,2,2,4,2
14236,2,7,3,4,5,1,1,3,3,1,1,1,1,2,2,3,2
14237,2,7,3,4,2,1,1,3,1,3,3,1,1,2,2,2,2
14238,2,7,3,4,2,1,1,3,3,1,3,1,2,1,2,2,2
14239,2,7,3,4,6,1,1,3,2,3,3,2,1,2,2,2,8
14240,2,7,3,4,5,1,1,3,3,1,3,1,1,1,2,2,8
14241,2,7,3,4,4,1,1,3,1,1,1,1,1,2,2,2,2
14242,2,7,3,4,4,1,1,3,2,2,3,2,1,2,1,2,2
14243,2,7,1,1,6,1,1,3,3,1,1,1,1,2,2,4,1
14244,2,7,1,1,3,1,1,5,1,1,1,1,1,1,1,5,8
14245,2,7,1,1,6,1,1,4,3,2,3,2,1,2,2,4,8
14246,2,7,1,1,2,1,1,4,2,1,2,1,1,8,2,4,2
14247,2,7,1,1,4,1,1,4,3,1,1,1,1,2,2,3,2
14248,2,7,1,1,3,1,1,4,3,1,3,1,1,2,2,4,1
14249,2,7,1,1,6,1,1,3,2,1,1,1,1,2,2,4,8
14250,2,7,1,1,7,1,1,1,3,1,3,1,1,2,2,4,2
14251,2,7,1,1,3,1,1,5,2,2,2,2,1,2,1,3,2
14252,2,7,1,1,3,1,1,3,3,1,2,1,1,1,2,2,8
14253,2,7,1,1,4,1,1,3,1,1,1,1,1,2,1,4,2
14254,2,7,1,1,5,1,1,5,2,1,1,1,1,2,2,2,2
14255,2,7,1,1,5,1,1,3,3,1,3,1,1,2,2,4,2
14256,2,7,1,1,6,1,1,3,3,1,3,1,1,2,2,5,2
14257,2,7,1,1,4,1,1,4,3,3,3,3,1,2,2,2,8
14258,2,7,1,1,6,1,1,4,2,2,1,1,2,2,2,4,2
14259,2,7,1,1,5,1,1,3,3,3,3,3,1,2,1,2,8
14260,2,7,1,1,3,1,1,5,1,1,3,1,2,2,2,4,1
14261,2,7,1,1,5,1,1,3,1,1,3,1,1,2,1,3,2
14262,2,7,1,1,5,1,1,3,3,1,1,1,1,2,2,3,2
14263,2,7,1,1,4,1,1,3,1,1,3,1,1,2,2,3,1
14264,2,7,1,1,2,1,1,4,1,1,1,1,2,2,2,3,2
